isFraud,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
Yes,CASH_OUT,560,730677.5,730677.5,0,0,730677.5
Yes,TRANSFER,561,1383818.98,1383818.98,0,0,0
Yes,CASH_OUT,561,1383818.98,1383818.98,0,26146.79,1409965.77
Yes,TRANSFER,561,31945.44,31945.44,0,0,0
Yes,CASH_OUT,561,31945.44,31945.44,0,95415.09,127360.53
Yes,TRANSFER,561,2763025.35,2763025.35,0,0,0
Yes,CASH_OUT,561,2763025.35,2763025.35,0,74021.98,2837047.33
Yes,TRANSFER,561,285294.11,285294.11,0,0,0
Yes,CASH_OUT,561,285294.11,285294.11,0,181588.17,466882.27
Yes,TRANSFER,561,615954.92,615954.92,0,0,0
Yes,CASH_OUT,561,615954.92,615954.92,0,3271323.95,3887278.88
Yes,TRANSFER,561,348983.86,348983.86,0,0,0
Yes,CASH_OUT,561,348983.86,348983.86,0,73131.44,422115.3
Yes,TRANSFER,561,897131.97,897131.97,0,0,0
Yes,CASH_OUT,561,897131.97,897131.97,0,533166.71,1430298.68
Yes,TRANSFER,561,2329379.8,2329379.8,0,0,0
Yes,CASH_OUT,561,2329379.8,2329379.8,0,53551.16,2382930.96
Yes,TRANSFER,562,2305939.38,2305939.38,0,0,0
Yes,CASH_OUT,562,2305939.38,2305939.38,0,0,2305939.38
Yes,TRANSFER,562,6324299.91,6324299.91,0,0,0
Yes,CASH_OUT,562,6324299.91,6324299.91,0,411927.3,6736227.21
Yes,TRANSFER,562,8208916,8208916,0,0,0
Yes,CASH_OUT,562,8208916,8208916,0,543017.19,8751933.19
Yes,TRANSFER,562,8770.06,8770.06,0,0,0
Yes,CASH_OUT,562,8770.06,8770.06,0,0,8770.06
Yes,TRANSFER,562,203881.96,203881.96,0,0,0
Yes,CASH_OUT,562,203881.96,203881.96,0,0,203881.96
No,CASH_OUT,563,187116.81,197,0,129242.56,316359.37
No,CASH_OUT,563,212635.28,0,0,286420.79,499056.08
No,CASH_OUT,563,192233.41,0,0,3482875.81,3675109.22
No,CASH_OUT,563,67809.15,10818,0,0,67809.15
No,CASH_OUT,563,36728.56,0,0,277873.03,314601.59
No,TRANSFER,563,317310.15,0,0,4478922.51,4796232.66
Yes,TRANSFER,563,190662.7,190662.7,0,0,0
Yes,CASH_OUT,563,190662.7,190662.7,0,309903.6,500566.3
Yes,TRANSFER,563,102371.12,102371.12,0,0,0
Yes,CASH_OUT,563,102371.12,102371.12,0,0,102371.12
Yes,TRANSFER,563,1676936.79,1676936.79,0,0,0
Yes,CASH_OUT,563,1676936.79,1676936.79,0,40039.54,1716976.33
Yes,TRANSFER,563,96989.06,96989.06,0,0,0
Yes,CASH_OUT,563,96989.06,96989.06,0,1112486.16,1209475.22
Yes,TRANSFER,563,1565621.39,1565621.39,0,0,0
Yes,CASH_OUT,563,1565621.39,1565621.39,0,221000.18,1786621.57
Yes,TRANSFER,563,3200818.85,3200818.85,0,0,0
Yes,CASH_OUT,563,3200818.85,3200818.85,0,1537906.56,4738725.41
Yes,TRANSFER,563,25529.76,25529.76,0,0,0
Yes,CASH_OUT,563,25529.76,25529.76,0,9798.98,35328.74
Yes,TRANSFER,563,2905831.61,2905831.61,0,0,0
Yes,CASH_OUT,563,2905831.61,2905831.61,0,0,2905831.61
Yes,TRANSFER,563,633610.66,633610.66,0,0,0
Yes,CASH_OUT,563,633610.66,633610.66,0,0,633610.66
No,CASH_OUT,564,260206.61,34096,0,0,260206.61
No,CASH_OUT,564,96685.07,0,0,132580.5,229265.57
No,CASH_OUT,564,227612.24,72551,0,591769.14,819381.37
No,CASH_OUT,564,230766.73,21539,0,0,230766.73
Yes,TRANSFER,564,30245.46,30245.46,0,0,0
Yes,CASH_OUT,564,30245.46,30245.46,0,178594.07,208839.53
Yes,TRANSFER,564,2472250.47,2472250.47,0,0,0
Yes,CASH_OUT,564,2472250.47,2472250.47,0,4136.88,2476387.35
Yes,TRANSFER,564,1246169.57,1246169.57,0,0,0
Yes,CASH_OUT,564,1246169.57,1246169.57,0,4197204.09,5443373.66
Yes,TRANSFER,564,3370781.65,3370781.65,0,0,0
Yes,CASH_OUT,564,3370781.65,3370781.65,0,1214442.64,4585224.29
Yes,TRANSFER,564,320977.49,320977.49,0,0,0
Yes,CASH_OUT,564,320977.49,320977.49,0,0,320977.49
Yes,TRANSFER,564,55828.87,55828.87,0,0,0
Yes,CASH_OUT,564,55828.87,55828.87,0,0,55828.87
Yes,TRANSFER,564,1650856.19,1650856.19,0,0,0
Yes,CASH_OUT,564,1650856.19,1650856.19,0,1295493.53,2946349.71
Yes,TRANSFER,564,3968964.4,3968964.4,0,0,0
Yes,CASH_OUT,564,3968964.4,3968964.4,0,419593.77,4388558.17
No,CASH_OUT,565,58829.46,2566,0,1072487.62,1131317.08
No,CASH_OUT,565,419090.39,0,0,1644675.32,2063765.71
No,CASH_OUT,565,80713.74,0,0,311885.8,392599.54
No,TRANSFER,565,49791.48,0,0,101591.8,151383.28
No,CASH_OUT,565,135003.56,0,0,680599.64,815603.2
No,CASH_OUT,565,14854.19,247133,232278.81,0,14854.19
No,CASH_OUT,565,377723.14,15741,0,30573.38,408296.52
No,TRANSFER,565,1293957.25,1006,0,0,1293957.25
Yes,TRANSFER,565,325668.67,325668.67,0,0,0
Yes,CASH_OUT,565,325668.67,325668.67,0,0,325668.67
Yes,TRANSFER,565,757401.17,757401.17,0,0,0
Yes,CASH_OUT,565,757401.17,757401.17,0,465267.97,1222669.13
Yes,TRANSFER,565,112958.85,112958.85,0,0,0
Yes,CASH_OUT,565,112958.85,112958.85,0,159150.2,272109.05
Yes,TRANSFER,565,364715.24,364715.24,0,0,0
Yes,CASH_OUT,565,364715.24,364715.24,0,547144.76,911860
Yes,TRANSFER,565,1167816.02,1167816.02,0,0,0
Yes,CASH_OUT,565,1167816.02,1167816.02,0,71833.68,1239649.71
Yes,TRANSFER,565,254947.37,254947.37,0,0,0
Yes,CASH_OUT,565,254947.37,254947.37,0,0,254947.37
No,CASH_OUT,566,110861.9,0,0,1259811.66,1370673.56
Yes,TRANSFER,566,2202575.1,2202575.1,0,0,0
Yes,CASH_OUT,566,2202575.1,2202575.1,0,1006442.23,3209017.33
Yes,TRANSFER,566,1828.6,1828.6,0,0,0
Yes,CASH_OUT,566,1828.6,1828.6,0,615881.78,617710.37
Yes,TRANSFER,566,92641.52,92641.52,0,0,0
Yes,CASH_OUT,566,92641.52,92641.52,0,899062.84,991704.37
No,CASH_OUT,567,285550.61,0,0,476802.07,762352.68
No,CASH_OUT,567,94700.44,135458.64,40758.21,728640.98,823341.42
No,TRANSFER,567,294024.74,0,0,4484724.51,4778749.25
No,CASH_OUT,567,40955.68,9790,0,370214.1,411169.77
No,TRANSFER,567,111311.72,6775,0,311460.63,422772.36
No,CASH_OUT,567,39502.2,0,0,3857911.21,3897413.41
Yes,TRANSFER,567,175203.45,175203.45,0,0,0
Yes,CASH_OUT,567,175203.45,175203.45,0,2735776.45,2910979.9
Yes,TRANSFER,567,122816.67,122816.67,0,0,0
Yes,CASH_OUT,567,122816.67,122816.67,0,807810.34,930627.01
Yes,TRANSFER,567,1893451.73,1893451.73,0,0,0
Yes,CASH_OUT,567,1893451.73,1893451.73,0,488873.27,2382324.99
Yes,TRANSFER,567,3596.83,3596.83,0,0,0
Yes,CASH_OUT,567,3596.83,3596.83,0,695666.18,699263
Yes,TRANSFER,567,1839972.36,1839972.36,0,0,0
Yes,CASH_OUT,567,1839972.36,1839972.36,0,172909.36,2012881.72
Yes,TRANSFER,568,7365106.76,7365106.76,0,0,0
Yes,CASH_OUT,568,7365106.76,7365106.76,0,300576.97,7665683.73
Yes,TRANSFER,568,112988.36,112988.36,0,0,0
Yes,CASH_OUT,568,112988.36,112988.36,0,70859.52,183847.89
Yes,TRANSFER,568,2747.85,2747.85,0,0,0
Yes,CASH_OUT,568,2747.85,2747.85,0,1103433.35,1106181.2
Yes,TRANSFER,568,30790.13,30790.13,0,0,0
Yes,CASH_OUT,568,30790.13,30790.13,0,148453.03,179243.16
Yes,TRANSFER,568,66188.66,66188.66,0,0,0
Yes,CASH_OUT,568,66188.66,66188.66,0,715846.03,782034.69
Yes,TRANSFER,568,2895954.99,2895954.99,0,0,0
Yes,CASH_OUT,568,2895954.99,2895954.99,0,442643.89,3338598.88
Yes,TRANSFER,568,32521.24,32521.24,0,0,0
Yes,CASH_OUT,568,32521.24,32521.24,0,327985.18,360506.42
No,CASH_OUT,569,165072.22,1061,0,15542.3,180614.52
Yes,TRANSFER,569,577301.73,577301.73,0,0,0
Yes,CASH_OUT,569,577301.73,577301.73,0,0,577301.73
Yes,TRANSFER,569,51416.07,51416.07,0,0,0
Yes,CASH_OUT,569,51416.07,51416.07,0,62726.44,114142.52
Yes,TRANSFER,569,2561698.04,2561698.04,0,0,0
Yes,CASH_OUT,569,2561698.04,2561698.04,0,93471.68,2655169.72
Yes,TRANSFER,569,22117.99,22117.99,0,0,0
Yes,CASH_OUT,569,22117.99,22117.99,0,581228.15,603346.15
Yes,TRANSFER,569,103053.5,103053.5,0,0,0
Yes,CASH_OUT,569,103053.5,103053.5,0,99565.57,202619.07
Yes,TRANSFER,569,15093.69,15093.69,0,0,0
Yes,CASH_OUT,569,15093.69,15093.69,0,700860.28,715953.97
Yes,TRANSFER,569,176626.77,176626.77,0,0,0
Yes,CASH_OUT,569,176626.77,176626.77,0,3939114.73,4115741.5
No,CASH_OUT,570,25740.78,20065,0,0,25740.78
No,CASH_OUT,570,123283.67,99964,0,733314.44,856598.11
No,CASH_OUT,570,128916.37,20471,0,129165.39,258081.76
No,CASH_OUT,570,186484.95,4244.78,0,280181.57,466666.52
Yes,TRANSFER,570,1021194.38,1021194.38,0,0,0
Yes,CASH_OUT,570,1021194.38,1021194.38,0,0,1021194.38
Yes,TRANSFER,570,2925859.58,2925859.58,0,0,0
Yes,CASH_OUT,570,2925859.58,2925859.58,0,148038.26,3073897.84
Yes,TRANSFER,570,9274.56,9274.56,0,0,0
Yes,CASH_OUT,570,9274.56,9274.56,0,0,9274.56
Yes,TRANSFER,570,3712.11,3712.11,0,0,0
Yes,CASH_OUT,570,3712.11,3712.11,0,185441.34,189153.45
Yes,TRANSFER,570,1131750.38,1131750.38,0,0,0
Yes,CASH_OUT,570,1131750.38,1131750.38,0,313070.53,1444820.92
No,TRANSFER,571,303584.26,0,0,2445851.03,2749435.28
No,CASH_OUT,571,159122.22,82324,0,0,159122.22
No,CASH_OUT,571,185667.26,143955,0,295085.84,480753.11
No,CASH_OUT,571,41268.71,10395,0,0,41268.71
No,TRANSFER,571,158932.35,0,0,4941184.58,5100116.93
No,CASH_OUT,571,1816.69,7375,5558.31,0,1816.69
Yes,TRANSFER,571,272637.22,272637.22,0,0,0
Yes,CASH_OUT,571,272637.22,272637.22,0,1236830.95,1509468.17
Yes,TRANSFER,571,972723.96,972723.96,0,0,0
Yes,CASH_OUT,571,972723.96,972723.96,0,0,972723.96
Yes,TRANSFER,571,1889351.63,1889351.63,0,0,0
Yes,CASH_OUT,571,1889351.63,1889351.63,0,12129494.24,14018845.86
Yes,TRANSFER,571,1065787.82,1065787.82,0,0,0
Yes,CASH_OUT,571,1065787.82,1065787.82,0,134877.24,1200665.06
Yes,TRANSFER,571,406864.17,406864.17,0,0,0
Yes,CASH_OUT,571,406864.17,406864.17,0,8181429.01,8588293.18
Yes,TRANSFER,572,151715.39,151715.39,0,0,0
Yes,CASH_OUT,572,151715.39,151715.39,0,1091370.69,1243086.09
Yes,TRANSFER,572,2000718.2,2000718.2,0,0,0
Yes,CASH_OUT,572,2000718.2,2000718.2,0,10984451.39,12985169.59
Yes,TRANSFER,572,82504.16,82504.16,0,0,0
Yes,CASH_OUT,572,82504.16,82504.16,0,190860.62,273364.78
Yes,TRANSFER,572,1351104.53,1351104.53,0,0,0
Yes,CASH_OUT,572,1351104.53,1351104.53,0,0,1351104.53
Yes,TRANSFER,572,210952.24,210952.24,0,0,0
Yes,CASH_OUT,572,210952.24,210952.24,0,21234.55,232186.8
Yes,TRANSFER,572,1068952.42,1068952.42,0,0,0
Yes,CASH_OUT,572,1068952.42,1068952.42,0,0,1068952.42
Yes,TRANSFER,572,262960.23,262960.23,0,0,0
Yes,CASH_OUT,572,262960.23,262960.23,0,0,262960.23
Yes,TRANSFER,572,340665.18,340665.18,0,0,0
Yes,CASH_OUT,572,340665.18,340665.18,0,422032.78,762697.96
Yes,TRANSFER,572,161016.65,161016.65,0,0,0
Yes,CASH_OUT,572,161016.65,161016.65,0,92806.24,253822.89
No,TRANSFER,573,266972.94,0,0,721589.29,988562.23
No,CASH_OUT,573,128761.4,0,0,445969.67,574731.06
No,CASH_OUT,573,127936.44,0,0,430897.7,558834.13
Yes,TRANSFER,573,1298609.73,1298609.73,0,0,0
Yes,CASH_OUT,573,1298609.73,1298609.73,0,0,1298609.73
Yes,TRANSFER,573,457789.14,457789.14,0,0,0
Yes,CASH_OUT,573,457789.14,457789.14,0,0,457789.14
Yes,TRANSFER,573,182927.08,182927.08,0,0,0
Yes,CASH_OUT,573,182927.08,182927.08,0,0,182927.08
Yes,TRANSFER,573,438139.79,438139.79,0,0,0
Yes,CASH_OUT,573,438139.79,438139.79,0,3276649.54,3714789.33
No,CASH_OUT,574,97680.41,0,0,5296017.82,5393698.23
No,TRANSFER,574,445819.4,5588,0,77982.25,523801.65
Yes,TRANSFER,574,58863.89,58863.89,0,0,0
Yes,CASH_OUT,574,58863.89,58863.89,0,37515.88,96379.78
Yes,TRANSFER,574,56125.55,56125.55,0,0,0
Yes,CASH_OUT,574,56125.55,56125.55,0,157761.5,213887.05
Yes,TRANSFER,575,1489916.19,1489916.19,0,0,0
Yes,CASH_OUT,575,1489916.19,1489916.19,0,3239862.61,4729778.79
Yes,TRANSFER,575,130479.52,130479.52,0,0,0
Yes,CASH_OUT,575,130479.52,130479.52,0,204819.94,335299.46
Yes,TRANSFER,575,193545.61,193545.61,0,0,0
Yes,CASH_OUT,575,193545.61,193545.61,0,183785.02,377330.62
Yes,TRANSFER,575,367263.47,367263.47,0,0,0
Yes,CASH_OUT,575,367263.47,367263.47,0,2275172.08,2642435.54
Yes,TRANSFER,576,25040.78,25040.78,0,0,0
Yes,CASH_OUT,576,25040.78,25040.78,0,0,25040.78
Yes,TRANSFER,576,511389.5,511389.5,0,0,0
Yes,CASH_OUT,576,511389.5,511389.5,0,0,511389.5
Yes,TRANSFER,576,884821.37,884821.37,0,0,0
Yes,CASH_OUT,576,884821.37,884821.37,0,1628388.92,2513210.29
Yes,TRANSFER,576,1322277.84,1322277.84,0,0,0
Yes,CASH_OUT,576,1322277.84,1322277.84,0,0,1322277.84
Yes,TRANSFER,576,28284.88,28284.88,0,0,0
Yes,CASH_OUT,576,28284.88,28284.88,0,477021.43,505306.31
Yes,TRANSFER,576,451399.66,451399.66,0,0,0
Yes,CASH_OUT,576,451399.66,451399.66,0,215513.02,666912.68
Yes,TRANSFER,576,818639.22,818639.22,0,0,0
Yes,CASH_OUT,576,818639.22,818639.22,0,256864.44,1075503.66
No,TRANSFER,577,335390.64,0,0,9729187.64,10064578.28
Yes,TRANSFER,577,681525.62,681525.62,0,0,0
Yes,CASH_OUT,577,681525.62,681525.62,0,2250319.57,2931845.19
Yes,TRANSFER,577,141730.2,141730.2,0,0,0
Yes,CASH_OUT,577,141730.2,141730.2,0,439133.62,580863.82
Yes,TRANSFER,577,1396824.94,1396824.94,0,0,0
Yes,CASH_OUT,577,1396824.94,1396824.94,0,25923.43,1422748.37
Yes,TRANSFER,577,113687,113687,0,0,0
Yes,CASH_OUT,577,113687,113687,0,737437.72,851124.72
Yes,TRANSFER,577,763170.76,763170.76,0,0,0
Yes,CASH_OUT,577,763170.76,763170.76,0,452739.47,1215910.23
Yes,TRANSFER,577,727792.98,727792.98,0,0,0
Yes,CASH_OUT,577,727792.98,727792.98,0,456471.74,1184264.72
Yes,TRANSFER,578,978103.4,978103.4,0,0,0
Yes,CASH_OUT,578,978103.4,978103.4,0,0,978103.4
Yes,TRANSFER,578,60633.76,60633.76,0,0,0
Yes,CASH_OUT,578,60633.76,60633.76,0,164662.14,225295.9
Yes,TRANSFER,578,4961014.03,4961014.03,0,0,0
Yes,CASH_OUT,578,4961014.03,4961014.03,0,21847.95,4982861.98
Yes,TRANSFER,578,190815.79,190815.79,0,0,0
Yes,CASH_OUT,578,190815.79,190815.79,0,1686901.31,1877717.1
Yes,TRANSFER,578,68755.57,68755.57,0,0,0
Yes,CASH_OUT,578,68755.57,68755.57,0,1555552.28,1624307.85
Yes,TRANSFER,578,152372.18,152372.18,0,0,0
Yes,CASH_OUT,578,152372.18,152372.18,0,285322.83,437695.01
Yes,TRANSFER,578,736677.36,736677.36,0,0,0
Yes,CASH_OUT,578,736677.36,736677.36,0,190199.92,926877.28
Yes,TRANSFER,578,118106.94,118106.94,0,0,0
Yes,CASH_OUT,578,118106.94,118106.94,0,1908450.58,2026557.52
Yes,TRANSFER,578,6274752.67,6274752.67,0,0,0
Yes,CASH_OUT,578,6274752.67,6274752.67,0,0,6274752.67
Yes,TRANSFER,578,195562.98,195562.98,0,0,0
Yes,CASH_OUT,578,195562.98,195562.98,0,1738048.97,1933611.96
Yes,TRANSFER,579,3085336.66,3085336.66,0,0,0
Yes,CASH_OUT,579,3085336.66,3085336.66,0,0,3085336.66
Yes,TRANSFER,579,150157.6,150157.6,0,0,0
Yes,CASH_OUT,579,150157.6,150157.6,0,7532593.13,7682750.73
Yes,TRANSFER,579,1632500.22,1632500.22,0,0,0
Yes,CASH_OUT,579,1632500.22,1632500.22,0,4304832.83,5937333.05
Yes,TRANSFER,579,32372.82,32372.82,0,0,0
Yes,CASH_OUT,579,32372.82,32372.82,0,0,32372.82
Yes,TRANSFER,579,1540624.7,1540624.7,0,0,0
Yes,CASH_OUT,579,1540624.7,1540624.7,0,78012.35,1618637.05
Yes,TRANSFER,579,254564.81,254564.81,0,0,0
Yes,CASH_OUT,579,254564.81,254564.81,0,1998631.83,2253196.63
Yes,TRANSFER,580,835770.84,835770.84,0,0,0
Yes,CASH_OUT,580,835770.84,835770.84,0,1490979.17,2326750.01
Yes,TRANSFER,580,105861.07,105861.07,0,0,0
Yes,CASH_OUT,580,105861.07,105861.07,0,39230.5,145091.57
Yes,TRANSFER,580,282500.69,282500.69,0,0,0
Yes,CASH_OUT,580,282500.69,282500.69,0,27806.82,310307.51
Yes,TRANSFER,580,2925111.67,2925111.67,0,0,0
Yes,CASH_OUT,580,2925111.67,2925111.67,0,0,2925111.67
Yes,TRANSFER,580,628697.26,628697.26,0,0,0
Yes,CASH_OUT,580,628697.26,628697.26,0,0,628697.26
Yes,TRANSFER,581,121142.75,121142.75,0,0,0
Yes,CASH_OUT,581,121142.75,121142.75,0,86601.5,207744.25
Yes,TRANSFER,581,155002.83,155002.83,0,0,0
Yes,CASH_OUT,581,155002.83,155002.83,0,0,155002.83
Yes,TRANSFER,581,414153.16,414153.16,0,0,0
Yes,CASH_OUT,581,414153.16,414153.16,0,379431.75,793584.91
Yes,TRANSFER,581,801763.51,801763.51,0,0,0
Yes,CASH_OUT,581,801763.51,801763.51,0,0,801763.51
Yes,TRANSFER,581,2562459.56,2562459.56,0,0,0
Yes,CASH_OUT,581,2562459.56,2562459.56,0,0,2562459.56
Yes,TRANSFER,582,781988.85,781988.85,0,0,0
Yes,CASH_OUT,582,781988.85,781988.85,0,0,781988.85
Yes,TRANSFER,582,305710.24,305710.24,0,0,0
Yes,CASH_OUT,582,305710.24,305710.24,0,1117926.91,1423637.15
Yes,TRANSFER,582,181543.89,181543.89,0,0,0
Yes,CASH_OUT,582,181543.89,181543.89,0,0,181543.89
Yes,TRANSFER,582,6106149.52,6106149.52,0,0,0
Yes,CASH_OUT,582,6106149.52,6106149.52,0,2003487.05,8109636.57
Yes,TRANSFER,582,1158373.23,1158373.23,0,0,0
Yes,CASH_OUT,582,1158373.23,1158373.23,0,4318604.9,5476978.13
Yes,TRANSFER,582,1270565.77,1270565.77,0,0,0
Yes,CASH_OUT,582,1270565.77,1270565.77,0,216005.04,1486570.81
Yes,TRANSFER,582,1070031.6,1070031.6,0,0,0
Yes,CASH_OUT,582,1070031.6,1070031.6,0,8950696.17,10020727.77
Yes,TRANSFER,582,47662.13,47662.13,0,0,0
Yes,CASH_OUT,582,47662.13,47662.13,0,147954.8,195616.93
Yes,TRANSFER,583,333390.18,333390.18,0,0,0
Yes,CASH_OUT,583,333390.18,333390.18,0,5592648.15,5926038.32
Yes,TRANSFER,583,459378.91,459378.91,0,0,0
Yes,CASH_OUT,583,459378.91,459378.91,0,1277879.14,1737258.05
Yes,TRANSFER,583,1764389.11,1764389.11,0,0,0
Yes,CASH_OUT,583,1764389.11,1764389.11,0,7116057.41,8880446.51
Yes,TRANSFER,583,1583.28,1583.28,0,0,0
Yes,CASH_OUT,583,1583.28,1583.28,0,826666.86,828250.14
Yes,TRANSFER,583,135100.36,135100.36,0,0,0
Yes,CASH_OUT,583,135100.36,135100.36,0,0,135100.36
Yes,TRANSFER,583,759701.03,759701.03,0,0,0
Yes,CASH_OUT,583,759701.03,759701.03,0,1076095.67,1835796.71
Yes,TRANSFER,583,2149658.47,2149658.47,0,0,0
Yes,CASH_OUT,583,2149658.47,2149658.47,0,0,2149658.47
Yes,TRANSFER,583,615398.61,615398.61,0,0,0
Yes,CASH_OUT,583,615398.61,615398.61,0,76305.28,691703.89
No,TRANSFER,584,632674.87,4042,0,52756.05,685430.92
Yes,TRANSFER,584,1016081,1016081,0,0,0
Yes,CASH_OUT,584,1016081,1016081,0,0,1016081
Yes,TRANSFER,584,777448.03,777448.03,0,0,0
Yes,CASH_OUT,584,777448.03,777448.03,0,76927.01,854375.05
Yes,TRANSFER,584,645135.6,645135.6,0,0,0
Yes,CASH_OUT,584,645135.6,645135.6,0,162359.56,807495.15
Yes,TRANSFER,584,597806.2,597806.2,0,0,0
Yes,CASH_OUT,584,597806.2,597806.2,0,0,597806.2
No,CASH_OUT,585,92782.78,11138,0,47303.3,140086.08
No,CASH_OUT,585,45358.53,4555,0,146105.69,191464.22
No,CASH_OUT,585,139924.96,496,0,0,139924.96
Yes,TRANSFER,585,8286342.51,8286342.51,0,0,0
Yes,CASH_OUT,585,8286342.51,8286342.51,0,9538756.13,17825098.64
Yes,TRANSFER,585,470325.08,470325.08,0,0,0
Yes,CASH_OUT,585,470325.08,470325.08,0,0,470325.08
Yes,TRANSFER,585,1298920.78,1298920.78,0,0,0
Yes,CASH_OUT,585,1298920.78,1298920.78,0,3351871.21,4650791.99
No,CASH_OUT,586,195905.49,119961,0,3172081.45,3367986.94
No,CASH_OUT,586,121479.04,3839,0,1193123.22,1314602.26
No,CASH_OUT,586,9355.24,865613,856257.76,74808.93,84164.16
No,CASH_OUT,586,287928.76,0,0,549372.49,837301.25
No,TRANSFER,586,1138562.94,21232,0,310579.38,1449142.31
Yes,TRANSFER,586,1.00E+07,30353874.22,20353874.22,0,0
Yes,CASH_OUT,586,1.00E+07,1.00E+07,0,0,1.00E+07
Yes,TRANSFER,586,1.00E+07,20353874.22,10353874.22,0,0
Yes,CASH_OUT,586,1.00E+07,1.00E+07,0,5859505.54,15859505.54
Yes,TRANSFER,586,1.00E+07,10353874.22,353874.22,0,0
Yes,CASH_OUT,586,1.00E+07,1.00E+07,0,211048.11,10211048.11
Yes,TRANSFER,586,353874.22,353874.22,353874.22,0,0
Yes,CASH_OUT,586,0,0,0,1328472.86,1328472.86
Yes,TRANSFER,586,2581549.92,2581549.92,0,0,0
Yes,CASH_OUT,586,2581549.92,2581549.92,0,0,2581549.92
Yes,TRANSFER,586,245991.5,245991.5,0,0,0
Yes,CASH_OUT,586,245991.5,245991.5,0,54630.66,300622.16
No,TRANSFER,587,147178.49,0,0,1594360.48,1741538.97
No,CASH_OUT,587,335446.98,0,0,702380.01,1037826.98
No,CASH_OUT,587,4098.6,0,0,33055.53,37154.13
No,CASH_OUT,587,161301.53,0,0,1055394.91,1216696.44
Yes,TRANSFER,587,1249721.72,1249721.72,0,0,0
Yes,CASH_OUT,587,1249721.72,1249721.72,0,62174.21,1311895.93
Yes,TRANSFER,587,985127.95,985127.95,0,0,0
Yes,CASH_OUT,587,985127.95,985127.95,0,0,985127.95
Yes,TRANSFER,587,288263.38,288263.38,0,0,0
Yes,CASH_OUT,587,288263.38,288263.38,0,67081.67,355345.05
No,CASH_OUT,588,29346.02,0,0,285012.46,314358.47
No,CASH_OUT,588,100614.24,15725.62,0,497436.71,598050.95
No,TRANSFER,588,24515.77,0,0,263504.45,288020.22
No,CASH_OUT,588,417041.32,19962,0,33307.16,450348.48
Yes,TRANSFER,588,1064425.7,1064425.7,0,0,0
Yes,CASH_OUT,588,1064425.7,1064425.7,0,3187812.57,4252238.26
Yes,TRANSFER,588,187128.57,187128.57,0,0,0
Yes,CASH_OUT,588,187128.57,187128.57,0,846965.44,1034094.01
Yes,TRANSFER,588,13421.28,13421.28,0,0,0
Yes,CASH_OUT,588,13421.28,13421.28,0,218083.06,231504.35
Yes,TRANSFER,588,16619.95,16619.95,0,0,0
Yes,CASH_OUT,588,16619.95,16619.95,0,0,16619.95
Yes,TRANSFER,588,2709729.22,2709729.22,0,0,0
Yes,CASH_OUT,588,2709729.22,2709729.22,0,411422.93,3121152.15
Yes,TRANSFER,588,98533.36,98533.36,0,0,0
Yes,CASH_OUT,588,98533.36,98533.36,0,0,98533.36
No,CASH_OUT,589,42982.87,0,0,1207409.29,1250392.16
No,CASH_OUT,589,152213.56,0,0,2381519.73,2533733.29
No,TRANSFER,589,1887714.25,0,0,3262686.37,5150400.62
No,CASH_OUT,589,95758.24,13599,0,1233731.73,1329489.97
No,CASH_OUT,589,13142.33,0,0,900631.14,913773.47
No,CASH_OUT,589,272896.44,101781,0,1548870.01,1821766.45
No,CASH_OUT,589,217012.85,0,0,596213.96,813226.81
Yes,TRANSFER,589,164296.85,164296.85,0,0,0
Yes,CASH_OUT,589,164296.85,164296.85,0,1371866.69,1536163.54
No,TRANSFER,590,1296529.57,0,0,24344018.68,25640548.25
No,CASH_OUT,590,3954.3,202177,198222.7,244516.15,248470.45
No,CASH_OUT,590,109241.02,5546,0,3919970.88,4029211.9
No,CASH_OUT,590,62116.39,40134,0,550328.97,612445.36
No,CASH_OUT,590,202971.58,49545,0,111577.33,314548.9
No,TRANSFER,590,179468.11,117,0,0,179468.11
No,TRANSFER,590,91249.51,0,0,448332.56,539582.07
Yes,TRANSFER,590,498183.25,498183.25,0,0,0
Yes,CASH_OUT,590,498183.25,498183.25,0,107993.04,606176.29
Yes,TRANSFER,590,802483.88,802483.88,0,0,0
Yes,CASH_OUT,590,802483.88,802483.88,0,0,802483.88
Yes,TRANSFER,590,2117503.53,2117503.53,0,0,0
Yes,CASH_OUT,590,2117503.53,2117503.53,0,579766.18,2697269.71
Yes,TRANSFER,590,179725.06,179725.06,0,0,0
Yes,CASH_OUT,590,179725.06,179725.06,0,131709.81,311434.88
Yes,TRANSFER,591,4863106.47,4863106.47,0,0,0
Yes,CASH_OUT,591,4863106.47,4863106.47,0,0,4863106.47
Yes,TRANSFER,591,906270.63,906270.63,0,0,0
Yes,CASH_OUT,591,906270.63,906270.63,0,221709.79,1127980.43
Yes,TRANSFER,591,111764.7,111764.7,0,0,0
Yes,CASH_OUT,591,111764.7,111764.7,0,4440481.04,4552245.74
Yes,TRANSFER,591,221107.56,221107.56,0,0,0
Yes,CASH_OUT,591,221107.56,221107.56,0,52408.47,273516.03
Yes,TRANSFER,591,609239.75,609239.75,0,0,0
Yes,CASH_OUT,591,609239.75,609239.75,0,236427.49,845667.24
Yes,TRANSFER,591,1777758.65,1777758.65,0,0,0
Yes,CASH_OUT,591,1777758.65,1777758.65,0,0,1777758.65
